"","SPY.Open","SPY.High","SPY.Low","SPY.Close","SPY.Volume","SPY.Adjusted"
"2000-04-17",135.1875,140.75,134.6875,140.75,23918200,89.152214050293
"2000-04-18",140.5625,144.46875,139.78125,144.46875,11069200,91.5077133178711
"2000-04-19",144.5,145.125,142.53125,143.125,6553700,90.6565475463867
"2000-04-20",143.5625,143.9375,142.375,143.8125,8537600,91.0920028686523
"2000-04-24",141.5,143.3125,140.5,142.25,12893100,90.1023254394531
"2000-04-25",144.625,148.15625,144.4375,148.15625,14102000,93.843376159668
"2000-04-26",147.96875,148.75,146,146.484375,7711100,92.7844314575195
"2000-04-27",143,147.34375,143,146,15595300,92.4775695800781
"2000-04-28",147,147.859375,145.0625,145.09375,8743400,91.9036178588867
"2000-05-01",146.5625,148.484375,145.84375,147.0625,7328300,93.1506042480469
"2000-05-02",145.5,147.125,144.125,144.125,9411900,91.2899703979492
"2000-05-03",144,144,139.78125,140.75,12630700,89.152214050293
"2000-05-04",142,142.359375,140.75,141.8125,5963600,89.8252105712891
"2000-05-05",141.0625,144,140.9375,143.53125,7862400,90.9138259887695
"2000-05-08",142.75,143.375,141.84375,142.453125,5064100,90.2309799194336
"2000-05-09",143.0625,143.40625,140.265625,141.3125,5620300,89.5085220336914
"2000-05-10",140.5,140.96875,137.75,138.125,10293900,87.489501953125
"2000-05-11",140.125,141.5,139.125,141.28125,7091100,89.4887313842773
"2000-05-12",141.8125,143.46875,141.625,142.8125,5960800,90.4586334228516
"2000-05-15",142.75,145.609375,142,145.28125,4441300,92.0223388671875
"2000-05-16",146.5625,147.71875,145.3125,146.6875,8192200,92.9130859375
"2000-05-17",145.6875,146.1875,144.46875,145.15625,5907200,91.9431838989258
"2000-05-18",145.625,146.3125,143.375,143.375,4325600,90.8148803710938
"2000-05-19",142.5625,143.234375,140.40625,141.125,6518400,89.3897476196289
"2000-05-22",141.25,141.46875,137,140.0625,10839400,88.7167892456055
"2000-05-23",140.4375,140.8125,137.5625,138,7979200,87.4103622436523
"2000-05-24",138,140.6875,136.5,140.25,11081500,88.8355102539062
"2000-05-25",140.6875,141.8125,137.71875,137.84375,8278900,87.3113708496094
"2000-05-26",138.8125,139.6875,137.328125,138,4814000,87.4103622436523
"2000-05-30",140,142.9375,139.46875,142.5,5362700,90.2606811523438
"2000-05-31",142.5625,144,142.09375,142.8125,6056500,90.4586334228516
"2000-06-01",143.6875,145.4375,143,145.3125,8961600,92.0421524047852
"2000-06-02",148.9375,149.09375,147.484375,147.84375,8962200,93.6454696655273
"2000-06-05",147.46875,148.21875,146.875,147.125,6998100,93.1902389526367
"2000-06-06",146.625,147.78125,145.90625,146.46875,4858900,92.7744750976562
"2000-06-07",146.625,148,146,147.484375,4919500,93.4178161621094
"2000-06-08",147.5,147.75,146.0625,146.90625,5723100,93.051643371582
"2000-06-09",147.5,147.96875,145.625,146.59375,3085300,92.8536682128906
"2000-06-12",146.96875,146.96875,144.875,144.875,3678900,91.7649841308594
"2000-06-13",144.8125,147.75,144.625,147.59375,6558700,93.4871292114258
"2000-06-14",148.25,148.875,147.1875,147.84375,6420500,93.6454696655273
"2000-06-15",148.125,148.75,146.84375,148.15625,5881200,93.843376159668
"2000-06-16",148.3125,148.3125,145.875,146.59375,5567900,93.0722808837891
"2000-06-19",146.46875,149.15625,146.25,148.46875,5106900,94.2627487182617
"2000-06-20",148.1875,148.875,147,147.9375,6480000,93.9254837036133
"2000-06-21",146.9375,148.4375,146.890625,147.875,3115000,93.8857879638672
"2000-06-22",147.5625,147.6875,145,145.625,7490500,92.4572525024414
"2000-06-23",145.8125,146.125,143.875,144.375,4863300,91.6636276245117
"2000-06-26",145.375,146.25,144.875,146.234375,5201300,92.8441467285156
"2000-06-27",145.984375,146.71875,145.015625,145.15625,4159500,92.1596450805664
"2000-06-28",145.625,146.984375,145.3125,145.5625,5347700,92.4175567626953
"2000-06-29",144.75,145.75,143.515625,144.1875,6345700,91.5445709228516
"2000-06-30",143.9375,145.59375,143.890625,145.28125,7420200,92.2390060424805
"2000-07-03",145.4375,147.4375,145.1875,147.28125,1436600,93.5088272094727
"2000-07-05",146.375,146.65625,144.375,144.625,2748200,91.8223419189453
"2000-07-06",144.9375,146.46875,144.21875,145.75,5963200,92.5366592407227
"2000-07-07",146.6875,148.78125,146.25,148.09375,3034800,94.0246810913086
"2000-07-10",147.875,148.90625,147.53125,147.84375,2816100,93.8659439086914
"2000-07-11",147.46875,149.125,147.15625,148.15625,5431600,94.0643310546875
"2000-07-12",149.28125,150.125,148.6875,149.125,5883000,94.6794357299805
"2000-07-13",149.984375,150.375,149.1875,149.78125,5356000,95.096061706543
"2000-07-14",150.4375,151.25,149.671875,151.25,5341900,96.028564453125
"2000-07-17",150.984375,151.984375,150.6875,151,4208300,95.8698425292969
"2000-07-18",150.625,150.625,149.34375,149.765625,4262100,95.0861358642578
"2000-07-19",149.46875,149.90625,148.25,148.5625,8506800,94.3222427368164
"2000-07-20",149,150.625,148.8125,150.625,4538900,95.631721496582
"2000-07-21",149.75,149.75,147.6875,147.6875,5656900,93.7667236328125
"2000-07-24",148.125,148.859375,146.5625,146.84375,5628500,93.2310791015625
"2000-07-25",147.75,147.84375,146.78125,147.3125,4757100,93.5286254882812
"2000-07-26",146.96875,147.15625,145.640625,145.875,12062500,92.6160202026367
"2000-07-27",145.9375,146.625,144.6875,145.375,7652600,92.2985076904297
"2000-07-28",145.71875,145.90625,141.515625,142.09375,6229500,90.2152786254883
"2000-07-31",142.9375,144.125,142.0625,143,5265500,90.790657043457
"2000-08-01",143.625,144.71875,143.125,143.875,3946600,91.3461608886719
"2000-08-02",143.875,145.40625,143.625,144.59375,7439800,91.8025207519531
"2000-08-03",142.875,145.8125,142.625,145.59375,4607100,92.4374160766602
"2000-08-04",146.3125,146.71875,145.40625,146.375,3686600,92.933464050293
"2000-08-07",146.71875,148.4375,146.375,148.125,4159800,94.0445098876953
"2000-08-08",147.5,148.8125,147.5,148.6875,3658700,94.4016189575195
"2000-08-09",149.140625,149.21875,147.375,147.4375,5383800,93.6079940795898
"2000-08-10",147.53125,147.859375,146.28125,146.71875,4193400,93.1516647338867
"2000-08-11",146.625,148,145.5625,147.40625,5089400,93.5881652832031
"2000-08-14",147.78125,149.5625,147.0625,149.28125,2966700,94.7785873413086
"2000-08-15",149.34375,149.8125,148.5625,149.15625,5564600,94.6992263793945
"2000-08-16",149.3125,149.9375,147.84375,148.625,5191600,94.361946105957
"2000-08-17",148.6875,150.4375,148.34375,150.1875,5652200,95.3540115356445
"2000-08-18",150.375,150.375,149.21875,149.6875,4626400,95.0365676879883
"2000-08-21",150.03125,150.71875,149.40625,150.5,2380600,95.5524139404297
"2000-08-22",150.5625,151.3125,150.09375,150.25,3075300,95.3936309814453
"2000-08-23",149.8125,151.28125,149.28125,150.84375,5483200,95.7705841064453
"2000-08-24",151.15625,151.5,150.5,151.3125,4529000,96.068229675293
"2000-08-25",151.15625,151.625,150.9375,151.25,2822200,96.028564453125
"2000-08-28",151.25,152.90625,151.25,151.765625,5518700,96.35595703125
"2000-08-29",151.4375,151.875,150.90625,151.796875,3561900,96.3757705688477
"2000-08-30",151.3125,151.5,150.34375,150.34375,3964800,95.453239440918
"2000-08-31",151.0625,153.09375,150.90625,152.34375,4863100,96.7229995727539
"2000-09-01",153.25,153.59375,152,152.5,3191200,96.8221817016602
"2000-09-05",151.875,152.203125,150.8125,151.28125,3470800,96.0484619140625
"2000-09-06",151.1875,151.953125,149.53125,149.5625,4322200,94.957145690918
"2000-09-07",150.25,151.078125,149.828125,150.84375,4265500,95.7705841064453
"2000-09-08",150.28125,150.5,149.328125,149.8125,3518200,95.1158676147461
"2000-09-11",149.75,151.1875,148.6875,149.59375,3937500,94.9770126342773
"2000-09-12",149.75,150.25,148.4375,148.5,4769100,94.282585144043
"2000-09-13",148,149.34375,147.65625,148.890625,7691600,94.5305328369141
"2000-09-14",149.875,149.9375,148.15625,149.640625,3397100,95.0067367553711
"2000-09-15",148.1875,148.25,146,146,4085700,92.9281768798828
"2000-09-18",146.375,146.96875,144.203125,144.65625,5109300,92.0729141235352
"2000-09-19",145.125,146.3125,144.703125,145.96875,6588200,92.9082946777344
"2000-09-20",145.6875,146.03125,143.15625,144.890625,6508100,92.2220993041992
"2000-09-21",144.46875,145.5625,142.625,142.6875,5972300,90.81982421875
"2000-09-22",142.625,145.3125,142.421875,145.28125,7791300,92.4707260131836
"2000-09-25",145.9375,146.0625,143.71875,144.25,9726300,91.814323425293
"2000-09-26",144.375,145,142.40625,142.40625,5302400,90.6407623291016
"2000-09-27",143.5625,143.96875,142.125,143.15625,7186200,91.1181793212891
"2000-09-28",143.1875,146.328125,142.890625,145,7036400,92.2917327880859
"2000-09-29",145.46875,145.96875,143.625,143.625,9333600,91.4165191650391
"2000-10-02",144.28125,144.90625,143.140625,143.84375,5517800,91.5557479858398
"2000-10-03",144.53125,145.75,142.28125,142.5,9347200,90.7004928588867
"2000-10-04",142.875,144.25,141.75,143.6875,6148900,91.4563140869141
"2000-10-05",143.40625,144.84375,143.3125,144.1875,4566900,91.7745361328125
"2000-10-06",143.875,144.640625,139.75,141.0625,10014900,89.7855453491211
"2000-10-09",141.3125,141.3125,139.375,140,4508000,89.1092681884766
"2000-10-10",140.09375,141.25,137.6875,137.6875,6104700,87.6373443603516
"2000-10-11",137.625,138.625,135.125,136.53125,10346000,86.9014282226562
"2000-10-12",137.28125,137.59375,132.78125,133.125,12336900,84.7333526611328
"2000-10-13",132.9375,137.65625,132.875,137.5625,11778800,87.5577545166016
"2000-10-16",137.40625,138.234375,136.6875,138.1875,5659000,87.9555816650391
"2000-10-17",138.4375,138.5625,134.40625,134.75,7831700,85.7676696777344
"2000-10-18",132.625,136.125,130.15625,134.25,10897300,85.4494018554688
"2000-10-19",136.84375,139.453125,136.4375,139.3125,8767300,88.6716690063477
"2000-10-20",138.375,141.1875,138.375,139.90625,7373500,89.0495681762695
"2000-10-23",139.9375,141.03125,138.9375,140.53125,5290000,89.4473724365234
"2000-10-24",140.96875,141.9375,139,139.59375,5750700,88.8506698608398
"2000-10-25",138.75,139.5625,136.125,136.3125,9137600,86.7621841430664
"2000-10-26",137.125,137.65625,134.03125,136.6875,9345800,87.000862121582
"2000-10-27",137.875,139.28125,136.625,139.28125,9762900,88.6517791748047
"2000-10-30",138.4375,141.09375,138.15625,140.53125,10154100,89.4473724365234
"2000-10-31",141.015625,143.6875,140.0625,142.953125,7752400,90.9889068603516
"2000-11-01",142.25,143.25,141.21875,142.46875,6753600,90.6805801391602
"2000-11-02",143.15625,143.90625,142.515625,142.703125,11395100,90.8297882080078
"2000-11-03",143.46875,143.75,142.375,142.78125,5187100,90.8795394897461
"2000-11-06",143.15625,144.296875,143.03125,143.78125,4042500,91.5159759521484
"2000-11-07",143.140625,144,142.5625,143.75,5231300,91.4961318969727
"2000-11-08",144.0625,144.0625,140.5625,140.5625,6123300,89.4673004150391
"2000-11-09",140,141.21875,137.25,140.03125,10635300,89.1291580200195
"2000-11-10",139,139.46875,136.53125,136.625,8569500,86.9610595703125
"2000-11-13",135.625,136.984375,133.015625,135.5625,17285300,86.2847747802734
"2000-11-14",137.46875,139.625,137,139.125,7668900,88.5523300170898
"2000-11-15",139.0625,140.109375,137.75,139.5625,8837700,88.8307723999023
"2000-11-16",138.578125,139.875,137.3125,137.375,6684100,87.4384765625
"2000-11-17",137.3125,139,135.75,136.640625,6551100,86.9710388183594
"2000-11-20",135.75,136.375,134.3125,134.6875,5458500,85.7278594970703
"2000-11-21",134.875,136.1875,133.515625,135.375,7684300,86.1654739379883
"2000-11-22",134.34375,134.875,132.125,132.140625,5736900,84.1067962646484
"2000-11-24",133.625,134.96875,133.625,134.84375,3411600,85.8273620605469
"2000-11-27",136.46875,136.6875,135.3125,136.03125,5992000,86.5831756591797
"2000-11-28",135.125,136.59375,133.640625,133.6875,5336100,85.0913696289062
"2000-11-29",134.375,135.90625,133.265625,133.4375,6914100,84.9322891235352
"2000-11-30",132.5,133.5,129.75,132.28125,11201600,84.1963119506836
"2000-12-01",133.1875,134.0625,131,132.21875,7587200,84.1565093994141
"2000-12-04",131.875,133.875,131.5,133.34375,6996600,84.8725509643555
"2000-12-05",134.875,138.25,134.40625,137.71875,8883400,87.6572494506836
"2000-12-06",137.78125,138.34375,135.03125,135.515625,12888000,86.2549209594727
"2000-12-07",134.875,135.875,133.65625,133.65625,6529100,85.0715026855469
"2000-12-08",137.0625,139.46875,133.875,133.96875,10276300,85.2704086303711
"2000-12-11",137.375,139.5625,136.71875,138.625,6405600,88.2340774536133
"2000-12-12",138.1875,138.8125,137.375,138.03125,5022900,87.8561401367188
"2000-12-13",139.25,139.40625,136.03125,136.140625,6070500,86.6527481079102
"2000-12-14",135.875,136.5,134.03125,134.40625,7678400,85.5488510131836
"2000-12-15",133.125,133.125,130.5625,130.96875,9065300,83.6165924072266
"2000-12-18",132.0625,133.46875,131.765625,132.71875,7235400,84.7338714599609
"2000-12-19",132.46875,134.96875,130.015625,130.015625,9616600,83.0080871582031
"2000-12-20",128.625,128.9375,126.09375,126.25,9994300,80.6039352416992
"2000-12-21",126,128.859375,125.53125,127.125,14331500,81.1625671386719
"2000-12-22",129,131.109375,128.84375,130.9375,10182900,83.5966491699219
"2000-12-26",130.84375,132.34375,130.28125,132.34375,4665300,84.4944305419922
"2000-12-27",131.75,133.734375,131.25,133.3125,4854100,85.1129837036133
"2000-12-28",132.8125,133.875,132.59375,133.71875,8358700,85.3723526000977
"2000-12-29",134.0625,134.28125,131.1875,131.1875,8774600,83.7562484741211
"2001-01-02",132,132.15625,127.5625,128.8125,8737500,82.2399215698242
"2001-01-03",128.3125,136,127.65625,135,19431600,86.1903305053711
"2001-01-04",134.9375,135.46875,133,133.546875,9219000,85.2625732421875
"2001-01-05",133.46875,133.625,129.1875,129.1875,12911400,82.479377746582
"2001-01-08",129.875,130.1875,127.6875,130.1875,6625300,83.1178131103516
"2001-01-09",131.046875,131.5,129.421875,129.84375,5702400,82.8983688354492
"2001-01-10",129,132.125,128.8125,132.125,8746100,84.3548049926758
"2001-01-11",131.09375,133.484375,131.09375,132.25,7245100,84.4346160888672
"2001-01-12",132.6875,133.71875,131.28125,132,7244000,84.2749938964844
"2001-01-16",132,133.1875,131.515625,132.84375,8542200,84.8136520385742
"2001-01-17",134.84375,135.046875,132.640625,133.453125,7851400,85.2027359008789
"2001-01-18",133.4375,135.703125,132.9375,134.78125,8107000,86.0506896972656
"2001-01-19",136.1875,136.1875,133.875,134.015625,7782500,85.5618438720703
"2001-01-22",134.25,135.78125,133.5625,134.90625,7050900,86.1305160522461
"2001-01-23",134.46875,136.65625,134.15625,135.96875,8463100,86.8088455200195
"2001-01-24",136.25,137.3125,135.84375,136.375,6199900,87.0681838989258
"2001-01-25",136.25,137.25,135.65625,136.03125,10818300,86.8487319946289
"2001-01-26",135.15625,136.125,134.453125,135.875,7136800,86.7489776611328
"2001-01-29",135.5,136.899993896484,135.369995117188,136.600006103516,6705900,87.2118225097656
"2001-01-30",136.300003051758,137.919998168945,135.789993286133,137.800003051758,7069100,87.9779663085938
"2001-01-31",137.399993896484,138.699996948242,136.600006103516,137.020004272461,9706900,87.4799880981445
"2001-02-01",137.100006103516,137.949996948242,136.25,137.929992675781,8239100,88.0609664916992
"2001-02-02",137.399993896484,137.990005493164,134.75,134.800003051758,8276600,86.0626373291016
"2001-02-05",134.800003051758,135.940002441406,134.75,135.789993286133,4352900,86.6947174072266
"2001-02-06",135.300003051758,136.699996948242,135.220001220703,135.389999389648,7106700,86.439323425293
"2001-02-07",134.720001220703,135.399993896484,133.679992675781,134.690002441406,5748700,85.9924392700195
"2001-02-08",134.800003051758,135.399993896484,133.100006103516,133.119995117188,5943300,84.9900588989258
"2001-02-09",133.350006103516,133.350006103516,131.259994506836,131.839996337891,9913000,84.1728668212891
"2001-02-12",131.699996948242,133.5,131.699996948242,133.350006103516,5804400,85.1368789672852
"2001-02-13",133.699996948242,134.169998168945,132,132.259994506836,6587600,84.4410171508789
"2001-02-14",132.649993896484,132.649993896484,130.660003662109,132.059997558594,8400100,84.3133010864258
"2001-02-15",132.839996337891,133.520004272461,131.990005493164,133.339996337891,5929800,85.1305313110352
"2001-02-16",131,131.289993286133,129.300003051758,130.399993896484,6434900,83.2534942626953
"2001-02-20",131.039993286133,131.139999389648,128.100006103516,128.389999389648,5760000,81.9701995849609
"2001-02-21",127.900001525879,128.839996337891,125.5,125.620002746582,10910800,80.2017135620117
"2001-02-22",126.349998474121,126.540000915527,123.019996643066,125.809997558594,21281600,80.3230056762695
"2001-02-23",125.080001831055,125.540000915527,121.800003051758,124.959999084473,20173000,79.7803344726562
"2001-02-26",125.800003051758,127.620002746582,124.5,127.620002746582,11503700,81.4785995483398
"2001-02-27",126.800003051758,127.839996337891,125.51000213623,126.440002441406,11415000,80.7252044677734
"2001-02-28",126.75,126.839996337891,123.269996643066,123.949996948242,14825800,79.1355056762695
"2001-03-01",124.050003051758,124.599998474121,121.75,124.599998474121,14672000,79.5504684448242
"2001-03-02",122.5,125.650001525879,122.300003051758,123.610000610352,12564300,78.9184341430664
"2001-03-05",124.150001525879,124.779998779297,123.809997558594,124.73999786377,5293200,79.6398849487305
"2001-03-06",126.349998474121,127.75,125.48999786377,126.080001831055,6917000,80.4953842163086
"2001-03-07",126.900001525879,127.040000915527,125.76000213623,126.980003356934,6371700,81.0699996948242
"2001-03-08",126.599998474121,127.23999786377,126.139999389648,127.120002746582,6055000,81.1593704223633
"2001-03-09",126.099998474121,126.099998474121,123.110000610352,123.360000610352,10020300,78.7588043212891
"2001-03-12",122.339996337891,122.5,117.75,118.080001831055,13972900,75.3878173828125
"2001-03-13",119.400001525879,120.440002441406,117.529998779297,120.019996643066,12888000,76.6264038085938
"2001-03-14",117.050003051758,119.290000915527,115.75,117.650001525879,19883400,75.1132888793945
"2001-03-15",118.449996948242,118.860000610352,117.360000610352,117.680000305176,10370300,75.132438659668
"2001-03-16",117.129997253418,117.400001525879,114.809997558594,115.01000213623,58514600,73.62548828125
"2001-03-19",115.76000213623,117.690002441406,114.819999694824,117.349998474121,10067800,75.1234817504883
"2001-03-20",117.900001525879,118.459999084473,114.110000610352,114.199996948242,15083900,73.1069564819336
"2001-03-21",114.180000305176,115.26000213623,111.900001525879,112.26000213623,19004600,71.8650360107422
"2001-03-22",112.019996643066,112.599998474121,108.040000915527,111.120002746582,28624800,71.1352767944336
"2001-03-23",113.25,114.660003662109,111.5,114.480003356934,12861700,73.2862167358398
"2001-03-26",115.699996948242,116.269996643066,114.769996643066,115.940002441406,9943800,74.2208404541016
"2001-03-27",115.620002746582,118.650001525879,115.279998779297,118.309997558594,12880700,75.7380142211914
"2001-03-28",116.900001525879,116.949996948242,114.900001525879,115.040000915527,10953300,73.6446990966797
"2001-03-29",114.699996948242,116.5,112.139999389648,115.480003356934,12060300,73.926383972168
"2001-03-30",115.550003051758,116.690002441406,114.5,116.690002441406,9183600,74.7009658813477
"2001-04-02",116.300003051758,117.379997253418,113.800003051758,114.199996948242,10561000,73.1069564819336
"2001-04-03",113.980003356934,114.150001525879,110.059997558594,110.389999389648,12836000,70.6679000854492
"2001-04-04",110.569999694824,112.099998474121,109.300003051758,110.849998474121,14884300,70.9623718261719
"2001-04-05",113.300003051758,115.48999786377,112.5,115.050003051758,21522800,73.651123046875
"2001-04-06",113.98999786377,114.400001525879,112.059997558594,113.300003051758,14937800,72.5308074951172
"2001-04-09",114,114.98999786377,112.779998779297,114.559997558594,9034300,73.3374176025391
"2001-04-10",115.449996948242,117.75,115.169998168945,116.650001525879,17873600,74.6753616333008
"2001-04-11",118.779998779297,118.98999786377,116.139999389648,116.730003356934,12722300,74.7265625
"2001-04-12",116.300003051758,118.940002441406,115.959999084473,118.849998474121,9233200,76.0837554931641
"2001-04-16",118.290000915527,118.889999389648,116.910003662109,117.599998474121,7350000,75.2835159301758
"2001-04-17",117.309997558594,119.660003662109,117.019996643066,119.26000213623,10924700,76.34619140625
"2001-04-18",121.059997558594,126,120.690002441406,124,32481600,79.3805694580078
"2001-04-19",124.25,125.839996337891,123.580001831055,125.650001525879,13809900,80.4368667602539
"2001-04-20",124.900001525879,125.400001525879,123.660003662109,124.5,7626700,79.7006530761719
"2001-04-23",123.650001525879,123.889999389648,121.910003662109,122.23999786377,8451800,78.2538833618164
"2001-04-24",122.519996643066,123.650001525879,121.099998474121,121.580001831055,10044700,77.8313827514648
"2001-04-25",121.419998168945,123.669998168945,120.949996948242,123.169998168945,8249000,78.849250793457
"2001-04-26",123.730003356934,125.220001220703,123.5,123.720001220703,10590400,79.2012939453125
"2001-04-27",124.919998168945,125.839996337891,124.199996948242,125.779998779297,7938700,80.5200881958008
"2001-04-30",126.449996948242,127.269996643066,124.669998168945,126.660003662109,10766900,81.0834350585938
"2001-05-01",125.069999694824,127.150001525879,124.599998474121,127.050003051758,10578000,81.3330612182617
"2001-05-02",127.410003662109,127.690002441406,126,126.819999694824,9572900,81.1858444213867
"2001-05-03",126.129997253418,126.150001525879,124.220001220703,125.209999084473,9926200,80.1552124023438
"2001-05-04",123.650001525879,127.349998474121,123.440002441406,127.339996337891,12145300,81.5186920166016
"2001-05-07",126.860000610352,127.379997253418,126.230003356934,126.23999786377,7185200,80.8145599365234
"2001-05-08",126.860000610352,127.099998474121,125.559997558594,126.180000305176,6952600,80.7761077880859
"2001-05-09",125.25,126.550003051758,125.059997558594,125.650001525879,9507400,80.4368667602539
"2001-05-10",127.26000213623,127.5,125.769996643066,126.019996643066,6872400,80.673698425293
"2001-05-11",126,126.48999786377,124.400001525879,125.150001525879,7734400,80.1167526245117
"2001-05-14",124.900001525879,125.440002441406,124.459999084473,125.400001525879,7914000,80.2767791748047
"2001-05-15",125.550003051758,126.5,124.849998474121,125.980003356934,9782200,80.6480941772461
"2001-05-16",124.839996337891,129.199996948242,124.620002746582,128.949996948242,14909000,82.5493850708008
"2001-05-17",129,130.080001831055,128.559997558594,129.149993896484,11824600,82.6774139404297
"2001-05-18",129.089996337891,129.740005493164,128.100006103516,129.740005493164,6683100,83.0551147460938
"2001-05-21",129.839996337891,131.839996337891,129.149993896484,131.649993896484,11531500,84.2778396606445
"2001-05-22",131.830001831055,132.089996337891,131.070007324219,131.479995727539,8342700,84.1689910888672
"2001-05-23",131.050003051758,131.050003051758,129.25,129.25,12330800,82.7414398193359
"2001-05-24",129.470001220703,130,128.550003051758,129.630004882812,7902800,82.9847030639648
"2001-05-25",129.649993896484,129.699996948242,127.900001525879,128.100006103516,7425000,82.0052871704102
"2001-05-29",128.220001220703,128.350006103516,126.900001525879,127.080001831055,9003900,81.3522872924805
"2001-05-30",126.589996337891,127.089996337891,125,125.300003051758,10041800,80.2127838134766
"2001-05-31",125.430000305176,126.76000213623,125.26000213623,125.949996948242,9874200,80.6288681030273
"2001-06-01",126.199996948242,127.099998474121,125.120002746582,126.730003356934,8848300,81.1282272338867
"2001-06-04",126.800003051758,127.430000305176,126.080001831055,127.339996337891,5623500,81.5186920166016
"2001-06-05",127.48999786377,129.229995727539,127.269996643066,128.800003051758,9115400,82.4533615112305
"2001-06-06",128.830001831055,128.830001831055,127.360000610352,127.730003356934,12064900,81.7683868408203
"2001-06-07",127.050003051758,128.350006103516,127,128.190002441406,7355300,82.0628433227539
"2001-06-08",127.699996948242,127.870002746582,126.139999389648,127,8170600,81.3010711669922
"2001-06-11",126.709999084473,126.98999786377,125.410003662109,126.099998474121,7012200,80.7249145507812
"2001-06-12",124.860000610352,126.73999786377,124.040000915527,125.879997253418,9364400,80.5840682983398
"2001-06-13",126.169998168945,126.580001831055,124.650001525879,124.800003051758,7629400,79.892707824707
"2001-06-14",124.180000305176,124.300003051758,121.75,122,12603000,78.100212097168
"2001-06-15",120.910003662109,122.400001525879,120.400001525879,121.849998474121,16821100,78.2260360717773
"2001-06-18",121.650001525879,122.440002441406,120.910003662109,121.26000213623,11368300,77.8472900390625
"2001-06-19",122.379997253418,122.889999389648,120.889999389648,121.790000915527,7732300,78.1875457763672
"2001-06-20",121.190002441406,122.860000610352,121.099998474121,122.430000305176,8787200,78.598388671875
"2001-06-21",122.220001220703,124.309997558594,122.150001525879,123.819999694824,12259100,79.4907913208008
"2001-06-22",123.48999786377,123.589996337891,122.160003662109,122.849998474121,12212000,78.8680725097656
"2001-06-25",123.279998779297,123.440002441406,121.5,121.720001220703,8406800,78.1426162719727
"2001-06-26",120.900001525879,122.389999389648,120.569999694824,121.550003051758,8005800,78.0334548950195
"2001-06-27",121.599998474121,122.23999786377,120.910003662109,121.480003356934,10105100,77.9885330200195
"2001-06-28",122,123.940002441406,121.930000305176,122.150001525879,10269300,78.4186935424805
"2001-06-29",122.800003051758,124.01000213623,122.26000213623,122.599998474121,9824200,78.7075347900391
"2001-07-02",122.800003051758,124.319999694824,122.620002746582,124.129997253418,8522200,79.6897583007812
"2001-07-03",123.980003356934,124.099998474121,123.050003051758,124.099998474121,3303100,79.670539855957
"2001-07-05",123.069999694824,123.650001525879,121.660003662109,121.680000305176,5517900,78.116943359375
"2001-07-06",121.309997558594,121.48999786377,119.050003051758,119.050003051758,11665900,76.4285354614258
"2001-07-09",119.48999786377,120.540000915527,119.199996948242,119.699996948242,8339300,76.8458099365234
"2001-07-10",120.290000915527,120.639999389648,118.209999084473,118.26000213623,8630700,75.9213256835938
"2001-07-11",118.099998474121,118.889999389648,117.089996337891,118.379997253418,15328600,75.9983520507812
"2001-07-12",119.5,121.470001220703,119.309997558594,121.190002441406,12002800,77.8023681640625
"2001-07-13",120.839996337891,122.319999694824,120.620002746582,122.23999786377,10433800,78.4764251708984
"2001-07-16",121.769996643066,122.279998779297,120.290000915527,120.709999084473,6915300,77.4942092895508
"2001-07-17",120.199996948242,121.949996948242,119.830001831055,121.839996337891,7469800,78.2196578979492
"2001-07-18",120.559997558594,121.639999389648,120.059997558594,121.01000213623,7709300,77.6868133544922
"2001-07-19",122.180000305176,122.980003356934,120.76000213623,122.069999694824,10082900,78.3673400878906
"2001-07-20",121.150001525879,121.940002441406,120.919998168945,121.339996337891,6705800,77.8986511230469
"2001-07-23",121.800003051758,121.879997253418,118.949996948242,118.949996948242,8065200,76.3643264770508
"2001-07-24",119,119.199996948242,116.75,117.800003051758,12269000,75.6260452270508
"2001-07-25",117.919998168945,119.480003356934,117.459999084473,119.099998474121,12088500,76.4606018066406
"2001-07-26",119.059997558594,120.849998474121,118.559997558594,120.349998474121,12898200,77.2630767822266
"2001-07-27",120.830001831055,121.349998474121,119.910003662109,120.809997558594,8478800,77.5583953857422
"2001-07-30",121.190002441406,121.349998474121,120.300003051758,120.849998474121,8547700,77.5840682983398
"2001-07-31",121,122.680000305176,120.800003051758,121.349998474121,11918100,77.9050827026367
"2001-08-01",121.970001220703,122.699996948242,121.550003051758,122.110000610352,11940800,78.3929824829102
"2001-08-02",123.230003356934,123.25,121.889999389648,122.610000610352,11070100,78.7139892578125
"2001-08-03",122.360000610352,122.360000610352,120.900001525879,121.940002441406,10816300,78.2838821411133
"2001-08-06",121.349998474121,121.51000213623,120.099998474121,120.300003051758,8550100,77.2310028076172
"2001-08-07",120.269996643066,121.199996948242,119.910003662109,120.769996643066,8865100,77.5327377319336
"2001-08-08",120.120002746582,121.160003662109,118.430000305176,118.529998779297,15183800,76.0946502685547
"2001-08-09",118.699996948242,118.970001220703,117.860000610352,118.879997253418,14118500,76.3193740844727
"2001-08-10",118.800003051758,119.839996337891,117.339996337891,119.290000915527,11173300,76.5825958251953
"2001-08-13",119.599998474121,119.849998474121,118.809997558594,119.319999694824,7431600,76.6018447875977
"2001-08-14",120.139999389648,120.349998474121,118.800003051758,119.269996643066,13178100,76.5697402954102
